complaint_id,crime_type,city,state,latitude,longitude,amount,complaint_hour,day_of_week,complaint_date,withdrawal_location,withdrawal_city,withdrawal_lat,withdrawal_lon,withdrawal_hour,distance_km,withdrawal_occurred
C03664,SIM Swap Fraud,Hyderabad,Telangana,17.385,78.4867,29465,20,Monday,2026-04-20,BANK-HYD-01,Hyderabad,17.450011,78.546748,21,17.98,0
C03665,Loan Scam,Bengaluru,Karnataka,12.9716,77.5946,49731,20,Monday,2026-06-22,ATM-BEN-01,Bengaluru,12.90971,77.647521,1,15.19,1
C03666,Investment Fraud,Amritsar,Punjab,31.634,74.8723,69792,13,Monday,2026-09-07,ATM-AMR-02,Amritsar,31.583535,74.816649,17,0.79,1
C03667,Online Shopping Fraud,Mumbai,Maharashtra,19.076,72.8777,74744,22,Tuesday,2026-01-27,CSC-MUM-02,Mumbai,19.047782,72.897153,1,14.57,1
C03668,KYC Update Fraud,Delhi,Delhi,28.6139,77.209,43076,1,Tuesday,2026-06-02,CSC-DEL-02,Delhi,28.640243,77.169746,6,6.68,1
C03669,UPI Fraud,Noida,Uttar Pradesh,28.5355,77.391,92056,23,Thursday,2026-08-06,CSC-NOI-03,Noida,28.535392,77.444856,1,12.98,1
C03670,Phishing,Lucknow,Uttar Pradesh,26.8467,80.9462,31109,0,Sunday,2026-03-08,CSC-LUC-05,Lucknow,26.899319,80.913074,2,14.68,0
C03671,Investment Fraud,Amritsar,Punjab,31.634,74.8723,21624,19,Wednesday,2026-06-10,BANK-AMR-04,Amritsar,31.56845,74.815417,22,9.85,0
C03672,Job Scam,Patna,Bihar,25.5941,85.1376,122126,8,Saturday,2026-05-23,ATM-PAT-01,Patna,25.623198,85.075842,14,14.89,1
C03673,Online Shopping Fraud,Delhi,Delhi,28.6139,77.209,298524,23,Sunday,2026-01-18,ATM-DEL-01,Delhi,28.608616,77.176793,0,17.54,0
C03674,Loan Scam,Patna,Bihar,25.5941,85.1376,80261,13,Monday,2026-08-03,ATM-PAT-01,Patna,25.623198,85.075842,14,13.21,0
C03675,Investment Fraud,Noida,Uttar Pradesh,28.5355,77.391,46804,22,Monday,2026-01-19,BANK-NOI-01,Noida,28.474766,77.448839,23,5.67,1
C03676,UPI Fraud,Patna,Bihar,25.5941,85.1376,36699,18,Saturday,2026-07-18,ATM-PAT-03,Patna,25.596082,85.106587,23,17.18,1
C03677,Job Scam,Mumbai,Maharashtra,19.076,72.8777,47895,23,Saturday,2026-01-03,CSC-MUM-03,Mumbai,19.033848,72.860048,0,4.76,1
C03678,Investment Fraud,Mumbai,Maharashtra,19.076,72.8777,55263,20,Monday,2026-06-01,ATM-MUM-01,Mumbai,19.077075,72.822598,0,5.29,0
C03679,Online Shopping Fraud,Bengaluru,Karnataka,12.9716,77.5946,68033,10,Monday,2026-05-25,ATM-BEN-02,Bengaluru,12.913591,77.592639,13,9.69,0
C03680,Loan Scam,Bengaluru,Karnataka,12.9716,77.5946,129379,1,Tuesday,2026-02-10,ATM-BEN-02,Bengaluru,12.913591,77.592639,2,12.36,1
C03681,Phishing,Mumbai,Maharashtra,19.076,72.8777,56479,16,Wednesday,2026-07-08,ATM-MUM-01,Mumbai,19.077075,72.822598,17,8.07,0
C03682,KYC Update Fraud,Ludhiana,Punjab,30.901,75.8573,67426,1,Tuesday,2026-05-12,BANK-LUD-04,Ludhiana,30.845309,75.84049,7,15.84,0
C03683,UPI Fraud,Ludhiana,Punjab,30.901,75.8573,35285,20,Tuesday,2026-04-28,BANK-LUD-04,Ludhiana,30.845309,75.84049,2,8.65,1
C03684,SIM Swap Fraud,Delhi,Delhi,28.6139,77.209,37949,11,Saturday,2026-02-21,BANK-DEL-03,Delhi,28.661899,77.24764,14,6.77,0
C03685,Online Shopping Fraud,Mumbai,Maharashtra,19.076,72.8777,77828,19,Saturday,2026-05-09,ATM-MUM-01,Mumbai,19.077075,72.822598,1,15.64,0
C03686,KYC Update Fraud,Chandigarh,Chandigarh,30.7333,76.7794,185905,5,Saturday,2026-03-07,CSC-CHA-06,Chandigarh,30.752197,76.78418,11,10.84,0
C03687,KYC Update Fraud,Bengaluru,Karnataka,12.9716,77.5946,43783,23,Tuesday,2026-06-16,CSC-BEN-05,Bengaluru,12.924718,77.598474,5,17.87,1
C03688,Job Scam,Amritsar,Punjab,31.634,74.8723,44601,8,Thursday,2026-07-16,ATM-AMR-05,Amritsar,31.63475,74.806015,13,3.04,0
C03689,KYC Update Fraud,Mumbai,Maharashtra,19.076,72.8777,67669,18,Saturday,2026-01-10,BANK-MUM-06,Mumbai,19.008727,72.937774,20,14.56,1
C03690,KYC Update Fraud,Delhi,Delhi,28.6139,77.209,48512,12,Thursday,2026-04-16,ATM-DEL-04,Delhi,28.658952,77.251706,15,2.47,1
C03691,KYC Update Fraud,Mumbai,Maharashtra,19.076,72.8777,56108,12,Saturday,2026-06-06,ATM-MUM-04,Mumbai,19.081513,72.916708,16,13.64,0
C03692,Phishing,Ludhiana,Punjab,30.901,75.8573,116463,22,Wednesday,2026-04-08,BANK-LUD-05,Ludhiana,30.949649,75.871822,2,11.94,1
C03693,KYC Update Fraud,Ludhiana,Punjab,30.901,75.8573,77468,22,Tuesday,2026-08-11,BANK-LUD-04,Ludhiana,30.845309,75.84049,23,5.94,1
C03694,Loan Scam,Hyderabad,Telangana,17.385,78.4867,102011,20,Wednesday,2026-08-12,BANK-HYD-04,Hyderabad,17.440946,78.479908,2,8.88,0
C03695,KYC Update Fraud,Delhi,Delhi,28.6139,77.209,47793,23,Wednesday,2026-09-02,ATM-DEL-04,Delhi,28.658952,77.251706,0,15.27,1
C03696,Online Shopping Fraud,Amritsar,Punjab,31.634,74.8723,105876,23,Monday,2026-07-06,CSC-AMR-03,Amritsar,31.688905,74.814471,0,4.83,1
C03697,Loan Scam,Hyderabad,Telangana,17.385,78.4867,51084,21,Sunday,2026-08-23,BANK-HYD-04,Hyderabad,17.440946,78.479908,0,4.87,0
C03698,Job Scam,Patna,Bihar,25.5941,85.1376,107541,8,Thursday,2026-07-02,BANK-PAT-04,Patna,25.554093,85.086124,14,4.03,0
C03699,Job Scam,Patna,Bihar,25.5941,85.1376,57366,0,Sunday,2026-04-05,ATM-PAT-01,Patna,25.623198,85.075842,3,12.44,1
C03700,KYC Update Fraud,Patna,Bihar,25.5941,85.1376,137031,14,Sunday,2026-03-08,ATM-PAT-03,Patna,25.596082,85.106587,20,12.2,0
C03701,UPI Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,162183,21,Wednesday,2026-05-20,BANK-LUC-04,Lucknow,26.837567,80.939721,23,14.76,1
C03702,SIM Swap Fraud,Jaipur,Rajasthan,26.9124,75.7873,39205,20,Friday,2026-01-16,CSC-JAI-03,Jaipur,26.911492,75.82311,0,9.87,1
C03703,Job Scam,Bengaluru,Karnataka,12.9716,77.5946,63808,19,Saturday,2026-04-11,ATM-BEN-03,Bengaluru,13.038518,77.599179,20,4.26,1
C03704,Job Scam,Lucknow,Uttar Pradesh,26.8467,80.9462,23082,6,Friday,2026-03-13,CSC-LUC-05,Lucknow,26.899319,80.913074,10,6.21,0
C03705,KYC Update Fraud,Hyderabad,Telangana,17.385,78.4867,29418,9,Monday,2026-03-30,BANK-HYD-01,Hyderabad,17.450011,78.546748,12,6.47,1
C03706,UPI Fraud,Mumbai,Maharashtra,19.076,72.8777,30420,17,Thursday,2026-09-03,ATM-MUM-01,Mumbai,19.077075,72.822598,19,2.8,0
C03707,Job Scam,Lucknow,Uttar Pradesh,26.8467,80.9462,123631,2,Wednesday,2026-04-29,BANK-LUC-03,Lucknow,26.884304,80.923825,7,11.34,1
C03708,Phishing,Amritsar,Punjab,31.634,74.8723,259221,19,Tuesday,2026-07-14,ATM-AMR-01,Amritsar,31.567502,74.840804,22,11.71,1
C03709,SIM Swap Fraud,Delhi,Delhi,28.6139,77.209,81959,0,Friday,2026-05-15,ATM-DEL-01,Delhi,28.608616,77.176793,1,4.96,1
C03710,Loan Scam,Bengaluru,Karnataka,12.9716,77.5946,12883,23,Thursday,2026-02-19,ATM-BEN-01,Bengaluru,12.90971,77.647521,1,17.87,0
C03711,SIM Swap Fraud,Jaipur,Rajasthan,26.9124,75.7873,53595,18,Monday,2026-08-10,BANK-JAI-06,Jaipur,26.925824,75.782827,20,3.98,1
C03712,Job Scam,Hyderabad,Telangana,17.385,78.4867,24267,14,Monday,2026-03-23,CSC-HYD-02,Hyderabad,17.411581,78.516513,18,5.72,0
C03713,UPI Fraud,Noida,Uttar Pradesh,28.5355,77.391,172089,0,Tuesday,2026-05-05,CSC-NOI-02,Noida,28.588191,77.365055,2,12.4,1
C03714,Investment Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,163471,10,Sunday,2026-02-08,CSC-LUC-02,Lucknow,26.792737,81.00007,11,3.1,1
C03715,Online Shopping Fraud,Bengaluru,Karnataka,12.9716,77.5946,25977,21,Saturday,2026-05-23,CSC-BEN-05,Bengaluru,12.924718,77.598474,3,4.66,1
C03716,KYC Update Fraud,Jaipur,Rajasthan,26.9124,75.7873,75862,16,Monday,2026-09-07,CSC-JAI-05,Jaipur,26.901502,75.726194,22,15.03,0
C03717,Online Shopping Fraud,Ludhiana,Punjab,30.901,75.8573,74223,23,Sunday,2026-09-27,BANK-LUD-04,Ludhiana,30.845309,75.84049,1,14.26,1
C03718,Phishing,Bengaluru,Karnataka,12.9716,77.5946,408540,6,Tuesday,2026-01-27,ATM-BEN-02,Bengaluru,12.913591,77.592639,10,10.86,0
C03719,Loan Scam,Jaipur,Rajasthan,26.9124,75.7873,129229,21,Saturday,2026-04-04,CSC-JAI-01,Jaipur,26.902381,75.798995,22,12.08,1
C03720,Job Scam,Amritsar,Punjab,31.634,74.8723,69338,5,Sunday,2026-01-11,ATM-AMR-01,Amritsar,31.567502,74.840804,6,2.68,0
C03721,Investment Fraud,Delhi,Delhi,28.6139,77.209,61951,12,Friday,2026-05-08,ATM-DEL-01,Delhi,28.608616,77.176793,14,5.45,1
C03722,Loan Scam,Noida,Uttar Pradesh,28.5355,77.391,125324,1,Friday,2026-01-16,CSC-NOI-03,Noida,28.535392,77.444856,4,7.3,0
C03723,Investment Fraud,Ludhiana,Punjab,30.901,75.8573,94243,0,Wednesday,2026-09-02,BANK-LUD-04,Ludhiana,30.845309,75.84049,6,5.17,1
C03724,Loan Scam,Lucknow,Uttar Pradesh,26.8467,80.9462,68731,23,Saturday,2026-08-01,CSC-LUC-01,Lucknow,26.897209,80.877807,3,1.78,0
C03725,Phishing,Amritsar,Punjab,31.634,74.8723,111424,16,Friday,2026-05-29,ATM-AMR-02,Amritsar,31.583535,74.816649,18,17.1,0
C03726,UPI Fraud,Delhi,Delhi,28.6139,77.209,60156,11,Thursday,2026-01-01,ATM-DEL-04,Delhi,28.658952,77.251706,16,16.7,1
C03727,Loan Scam,Hyderabad,Telangana,17.385,78.4867,36871,23,Friday,2026-02-13,BANK-HYD-03,Hyderabad,17.454321,78.507683,1,14.97,1
C03728,UPI Fraud,Mumbai,Maharashtra,19.076,72.8777,35168,23,Saturday,2026-01-17,CSC-MUM-02,Mumbai,19.047782,72.897153,0,16.63,1
C03729,Loan Scam,Bengaluru,Karnataka,12.9716,77.5946,43787,0,Tuesday,2026-07-28,ATM-BEN-03,Bengaluru,13.038518,77.599179,4,14.4,0
C03730,KYC Update Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,40649,11,Wednesday,2026-08-12,BANK-LUC-03,Lucknow,26.884304,80.923825,14,6.96,1
C03731,UPI Fraud,Noida,Uttar Pradesh,28.5355,77.391,24273,2,Wednesday,2026-05-20,ATM-NOI-05,Noida,28.569798,77.396457,6,7.65,1
C03732,KYC Update Fraud,Patna,Bihar,25.5941,85.1376,102850,21,Monday,2026-06-22,BANK-PAT-04,Patna,25.554093,85.086124,22,2.24,1
C03733,Phishing,Mumbai,Maharashtra,19.076,72.8777,253188,0,Wednesday,2026-07-15,BANK-MUM-06,Mumbai,19.008727,72.937774,1,14.21,1
C03734,UPI Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,137480,10,Sunday,2026-03-29,BANK-LUC-03,Lucknow,26.884304,80.923825,15,1.92,1
C03735,Online Shopping Fraud,Delhi,Delhi,28.6139,77.209,71650,20,Thursday,2026-05-14,ATM-DEL-01,Delhi,28.608616,77.176793,0,12.69,0
C03736,Loan Scam,Ludhiana,Punjab,30.901,75.8573,159279,4,Thursday,2026-03-05,BANK-LUD-03,Ludhiana,30.878635,75.809067,9,15.84,0
C03737,UPI Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,164301,2,Sunday,2026-05-31,CSC-LUC-01,Lucknow,26.897209,80.877807,6,5.52,1
C03738,KYC Update Fraud,Amritsar,Punjab,31.634,74.8723,88670,19,Wednesday,2026-07-15,ATM-AMR-05,Amritsar,31.63475,74.806015,23,1.68,1
C03739,Loan Scam,Jaipur,Rajasthan,26.9124,75.7873,101701,2,Sunday,2026-08-30,ATM-JAI-04,Jaipur,26.863798,75.739697,4,7.23,0
C03740,UPI Fraud,Hyderabad,Telangana,17.385,78.4867,120853,5,Wednesday,2026-06-10,BANK-HYD-01,Hyderabad,17.450011,78.546748,9,14.4,1
C03741,KYC Update Fraud,Ludhiana,Punjab,30.901,75.8573,24898,20,Sunday,2026-06-28,BANK-LUD-04,Ludhiana,30.845309,75.84049,2,10.1,1
C03742,Loan Scam,Delhi,Delhi,28.6139,77.209,489708,12,Sunday,2026-07-05,ATM-DEL-04,Delhi,28.658952,77.251706,17,14.44,0
C03743,Online Shopping Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,79482,17,Tuesday,2026-02-17,CSC-LUC-05,Lucknow,26.899319,80.913074,19,15.6,1
C03744,Online Shopping Fraud,Amritsar,Punjab,31.634,74.8723,159483,9,Thursday,2026-02-26,ATM-AMR-05,Amritsar,31.63475,74.806015,11,4.23,1
C03745,Job Scam,Lucknow,Uttar Pradesh,26.8467,80.9462,134216,22,Wednesday,2026-01-28,BANK-LUC-04,Lucknow,26.837567,80.939721,3,10.76,0
C03746,UPI Fraud,Mumbai,Maharashtra,19.076,72.8777,53188,2,Monday,2026-02-16,CSC-MUM-02,Mumbai,19.047782,72.897153,4,1.38,1
C03747,UPI Fraud,Ludhiana,Punjab,30.901,75.8573,52558,2,Tuesday,2026-01-20,ATM-LUD-01,Ludhiana,30.893889,75.826247,8,13.31,1
C03748,KYC Update Fraud,Chandigarh,Chandigarh,30.7333,76.7794,253519,3,Sunday,2026-02-01,CSC-CHA-05,Chandigarh,30.794432,76.800125,6,2.17,1
C03749,SIM Swap Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,193952,11,Monday,2026-02-09,BANK-LUC-03,Lucknow,26.884304,80.923825,13,9.89,1
C03750,Investment Fraud,Patna,Bihar,25.5941,85.1376,114156,21,Friday,2026-07-17,BANK-PAT-04,Patna,25.554093,85.086124,23,9.39,1
C03751,UPI Fraud,Jalandhar,Punjab,31.326,75.5762,30790,2,Tuesday,2026-03-17,CSC-JAL-01,Jalandhar,31.320319,75.523676,5,7.15,1
C03752,KYC Update Fraud,Bengaluru,Karnataka,12.9716,77.5946,173897,21,Wednesday,2026-08-26,ATM-BEN-01,Bengaluru,12.90971,77.647521,3,14.76,1
C03753,Job Scam,Chandigarh,Chandigarh,30.7333,76.7794,27591,20,Monday,2026-03-02,CSC-CHA-05,Chandigarh,30.794432,76.800125,2,5.48,1
C03754,Investment Fraud,Chandigarh,Chandigarh,30.7333,76.7794,38515,20,Wednesday,2026-01-14,BANK-CHA-04,Chandigarh,30.713038,76.803225,0,0.32,1
C03755,KYC Update Fraud,Patna,Bihar,25.5941,85.1376,44872,10,Tuesday,2026-01-20,ATM-PAT-01,Patna,25.623198,85.075842,16,5.34,1
C03756,UPI Fraud,Bengaluru,Karnataka,12.9716,77.5946,26849,20,Thursday,2026-06-11,ATM-BEN-02,Bengaluru,12.913591,77.592639,22,8.95,1
C03757,Online Shopping Fraud,Amritsar,Punjab,31.634,74.8723,500000,11,Saturday,2026-08-22,CSC-AMR-03,Amritsar,31.688905,74.814471,12,16.51,1
C03758,Investment Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,41983,20,Friday,2026-09-18,BANK-LUC-04,Lucknow,26.837567,80.939721,23,3.13,1
C03759,UPI Fraud,Noida,Uttar Pradesh,28.5355,77.391,40007,2,Sunday,2026-08-16,CSC-NOI-02,Noida,28.588191,77.365055,4,17.33,1
C03760,Loan Scam,Noida,Uttar Pradesh,28.5355,77.391,52956,1,Thursday,2026-01-29,CSC-NOI-04,Noida,28.529739,77.358083,3,10.09,0
C03761,UPI Fraud,Noida,Uttar Pradesh,28.5355,77.391,102341,1,Sunday,2026-07-05,ATM-NOI-05,Noida,28.569798,77.396457,6,11.54,1
C03762,Loan Scam,Amritsar,Punjab,31.634,74.8723,157749,21,Tuesday,2026-02-17,ATM-AMR-06,Amritsar,31.664243,74.900485,23,16.67,0
C03763,Loan Scam,Patna,Bihar,25.5941,85.1376,137570,8,Wednesday,2026-02-04,ATM-PAT-02,Patna,25.650859,85.187949,13,8.67,0
C03764,SIM Swap Fraud,Jalandhar,Punjab,31.326,75.5762,121584,12,Saturday,2026-05-16,BANK-JAL-02,Jalandhar,31.267032,75.547245,16,12.24,1
C03765,UPI Fraud,Chandigarh,Chandigarh,30.7333,76.7794,67094,23,Sunday,2026-07-12,ATM-CHA-01,Chandigarh,30.77153,76.847331,3,3.9,1
C03766,Phishing,Delhi,Delhi,28.6139,77.209,156630,18,Thursday,2026-03-12,ATM-DEL-04,Delhi,28.658952,77.251706,19,10.54,0
C03767,Job Scam,Jaipur,Rajasthan,26.9124,75.7873,94228,23,Friday,2026-04-17,CSC-JAI-03,Jaipur,26.911492,75.82311,5,16.25,0
C03768,Job Scam,Patna,Bihar,25.5941,85.1376,38408,23,Friday,2026-07-10,ATM-PAT-03,Patna,25.596082,85.106587,0,17.86,0
C03769,Investment Fraud,Jaipur,Rajasthan,26.9124,75.7873,158458,15,Wednesday,2026-02-25,BANK-JAI-02,Jaipur,26.873105,75.856955,20,4.55,0
C03770,Online Shopping Fraud,Amritsar,Punjab,31.634,74.8723,49006,0,Sunday,2026-04-12,ATM-AMR-05,Amritsar,31.63475,74.806015,2,9.6,0
C03771,SIM Swap Fraud,Ludhiana,Punjab,30.901,75.8573,116290,20,Saturday,2026-01-03,ATM-LUD-02,Ludhiana,30.937233,75.809652,21,9.07,1
C03772,Job Scam,Amritsar,Punjab,31.634,74.8723,180153,20,Wednesday,2026-05-06,CSC-AMR-03,Amritsar,31.688905,74.814471,0,8.57,0
C03773,Online Shopping Fraud,Hyderabad,Telangana,17.385,78.4867,31679,0,Sunday,2026-07-19,ATM-HYD-05,Hyderabad,17.346458,78.464032,4,7.71,1
C03774,UPI Fraud,Jaipur,Rajasthan,26.9124,75.7873,91951,3,Thursday,2026-07-02,CSC-JAI-05,Jaipur,26.901502,75.726194,5,17.58,1
C03775,UPI Fraud,Chandigarh,Chandigarh,30.7333,76.7794,78551,0,Monday,2026-08-24,BANK-CHA-04,Chandigarh,30.713038,76.803225,5,1.19,1
C03776,Phishing,Noida,Uttar Pradesh,28.5355,77.391,24625,19,Saturday,2026-09-26,CSC-NOI-04,Noida,28.529739,77.358083,21,15.16,1
C03777,Online Shopping Fraud,Mumbai,Maharashtra,19.076,72.8777,82890,18,Wednesday,2026-09-16,ATM-MUM-01,Mumbai,19.077075,72.822598,22,0.54,0
C03778,Phishing,Jaipur,Rajasthan,26.9124,75.7873,101288,13,Monday,2026-03-23,BANK-JAI-02,Jaipur,26.873105,75.856955,16,9.93,1
C03779,UPI Fraud,Noida,Uttar Pradesh,28.5355,77.391,68191,15,Wednesday,2026-08-05,CSC-NOI-03,Noida,28.535392,77.444856,21,2.09,1
C03780,KYC Update Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,37528,3,Monday,2026-01-05,CSC-LUC-05,Lucknow,26.899319,80.913074,8,13.13,0
C03781,Job Scam,Noida,Uttar Pradesh,28.5355,77.391,355021,22,Tuesday,2026-05-12,CSC-NOI-03,Noida,28.535392,77.444856,3,16.18,1
C03782,Job Scam,Chandigarh,Chandigarh,30.7333,76.7794,45293,22,Sunday,2026-08-02,CSC-CHA-06,Chandigarh,30.752197,76.78418,3,11.53,1
C03783,Phishing,Jalandhar,Punjab,31.326,75.5762,121598,1,Tuesday,2026-04-21,CSC-JAL-01,Jalandhar,31.320319,75.523676,7,5.97,1
C03784,KYC Update Fraud,Bengaluru,Karnataka,12.9716,77.5946,72873,3,Friday,2026-06-05,ATM-BEN-02,Bengaluru,12.913591,77.592639,8,8.18,1
C03785,Loan Scam,Hyderabad,Telangana,17.385,78.4867,75645,12,Monday,2026-05-04,BANK-HYD-01,Hyderabad,17.450011,78.546748,16,6.21,0
C03786,Phishing,Lucknow,Uttar Pradesh,26.8467,80.9462,104762,18,Friday,2026-05-01,CSC-LUC-02,Lucknow,26.792737,81.00007,20,17.52,1
C03787,Loan Scam,Lucknow,Uttar Pradesh,26.8467,80.9462,85489,23,Saturday,2026-07-18,BANK-LUC-03,Lucknow,26.884304,80.923825,3,4.66,0
C03788,Online Shopping Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,19765,3,Wednesday,2026-08-19,BANK-LUC-04,Lucknow,26.837567,80.939721,4,7.53,1
C03789,Job Scam,Mumbai,Maharashtra,19.076,72.8777,31919,22,Thursday,2026-01-08,CSC-MUM-03,Mumbai,19.033848,72.860048,3,7.49,1
C03790,KYC Update Fraud,Ludhiana,Punjab,30.901,75.8573,58947,19,Saturday,2026-09-19,BANK-LUD-03,Ludhiana,30.878635,75.809067,23,12.05,1
C03791,Loan Scam,Delhi,Delhi,28.6139,77.209,27387,10,Wednesday,2026-08-05,ATM-DEL-04,Delhi,28.658952,77.251706,15,3.17,0
C03792,KYC Update Fraud,Jaipur,Rajasthan,26.9124,75.7873,50337,0,Tuesday,2026-05-19,BANK-JAI-02,Jaipur,26.873105,75.856955,1,8.06,0
C03793,SIM Swap Fraud,Chandigarh,Chandigarh,30.7333,76.7794,42194,3,Sunday,2026-09-27,CSC-CHA-05,Chandigarh,30.794432,76.800125,8,12.1,1
C03794,Online Shopping Fraud,Jaipur,Rajasthan,26.9124,75.7873,60790,9,Saturday,2026-03-21,ATM-JAI-04,Jaipur,26.863798,75.739697,12,3.6,1
C03795,Phishing,Jaipur,Rajasthan,26.9124,75.7873,72457,3,Saturday,2026-01-31,CSC-JAI-01,Jaipur,26.902381,75.798995,6,10.2,1
C03796,Phishing,Lucknow,Uttar Pradesh,26.8467,80.9462,59439,21,Saturday,2026-06-06,BANK-LUC-03,Lucknow,26.884304,80.923825,23,0.37,1
C03797,Phishing,Amritsar,Punjab,31.634,74.8723,236709,21,Wednesday,2026-03-18,ATM-AMR-01,Amritsar,31.567502,74.840804,0,10.66,1
C03798,UPI Fraud,Delhi,Delhi,28.6139,77.209,64149,0,Thursday,2026-02-12,BANK-DEL-03,Delhi,28.661899,77.24764,1,5.77,0
C03799,Investment Fraud,Patna,Bihar,25.5941,85.1376,72002,0,Tuesday,2026-01-20,ATM-PAT-02,Patna,25.650859,85.187949,5,14.54,1
C03800,Loan Scam,Hyderabad,Telangana,17.385,78.4867,113642,21,Friday,2026-04-03,ATM-HYD-05,Hyderabad,17.346458,78.464032,0,16.83,1
C03801,UPI Fraud,Chandigarh,Chandigarh,30.7333,76.7794,37329,20,Sunday,2026-09-13,BANK-CHA-04,Chandigarh,30.713038,76.803225,22,10.38,1
C03802,KYC Update Fraud,Patna,Bihar,25.5941,85.1376,20984,17,Saturday,2026-01-31,ATM-PAT-01,Patna,25.623198,85.075842,23,14.7,1
C03803,Job Scam,Hyderabad,Telangana,17.385,78.4867,182128,18,Thursday,2026-01-01,CSC-HYD-02,Hyderabad,17.411581,78.516513,19,2.91,1
C03804,Job Scam,Jaipur,Rajasthan,26.9124,75.7873,36065,7,Wednesday,2026-05-06,CSC-JAI-03,Jaipur,26.911492,75.82311,13,2.78,1
C03805,Loan Scam,Hyderabad,Telangana,17.385,78.4867,72973,21,Sunday,2026-02-01,BANK-HYD-03,Hyderabad,17.454321,78.507683,0,1.71,0
C03806,Online Shopping Fraud,Amritsar,Punjab,31.634,74.8723,214202,10,Friday,2026-09-18,ATM-AMR-06,Amritsar,31.664243,74.900485,13,9.12,1
C03807,KYC Update Fraud,Hyderabad,Telangana,17.385,78.4867,423274,16,Friday,2026-06-12,CSC-HYD-02,Hyderabad,17.411581,78.516513,18,17.33,0
C03808,Online Shopping Fraud,Patna,Bihar,25.5941,85.1376,9292,0,Monday,2026-04-27,ATM-PAT-02,Patna,25.650859,85.187949,1,0.66,0
C03809,Online Shopping Fraud,Hyderabad,Telangana,17.385,78.4867,93111,12,Friday,2026-09-11,CSC-HYD-02,Hyderabad,17.411581,78.516513,15,14.03,0
C03810,Job Scam,Bengaluru,Karnataka,12.9716,77.5946,173527,19,Friday,2026-06-26,ATM-BEN-01,Bengaluru,12.90971,77.647521,23,5.52,0
C03811,KYC Update Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,65634,5,Sunday,2026-03-08,CSC-LUC-05,Lucknow,26.899319,80.913074,9,4.04,0
C03812,UPI Fraud,Ludhiana,Punjab,30.901,75.8573,90007,12,Wednesday,2026-07-29,BANK-LUD-03,Ludhiana,30.878635,75.809067,18,5.46,1
C03813,Online Shopping Fraud,Mumbai,Maharashtra,19.076,72.8777,43985,0,Thursday,2026-05-07,CSC-MUM-02,Mumbai,19.047782,72.897153,3,7.8,1
C03814,KYC Update Fraud,Bengaluru,Karnataka,12.9716,77.5946,38737,23,Monday,2026-01-26,ATM-BEN-01,Bengaluru,12.90971,77.647521,1,6.36,1
C03815,Phishing,Bengaluru,Karnataka,12.9716,77.5946,106817,20,Sunday,2026-07-05,ATM-BEN-03,Bengaluru,13.038518,77.599179,1,16.09,1
C03816,Online Shopping Fraud,Ludhiana,Punjab,30.901,75.8573,28202,6,Saturday,2026-04-25,BANK-LUD-04,Ludhiana,30.845309,75.84049,9,12.54,0
C03817,SIM Swap Fraud,Amritsar,Punjab,31.634,74.8723,96781,1,Tuesday,2026-04-21,CSC-AMR-03,Amritsar,31.688905,74.814471,3,4.52,1
C03818,Job Scam,Mumbai,Maharashtra,19.076,72.8777,23629,17,Tuesday,2026-06-16,ATM-MUM-01,Mumbai,19.077075,72.822598,21,3.06,1
C03819,Phishing,Hyderabad,Telangana,17.385,78.4867,74545,2,Friday,2026-02-06,BANK-HYD-03,Hyderabad,17.454321,78.507683,8,13.9,0
C03820,Investment Fraud,Mumbai,Maharashtra,19.076,72.8777,71421,18,Wednesday,2026-08-26,ATM-MUM-01,Mumbai,19.077075,72.822598,19,8.16,0
C03821,UPI Fraud,Hyderabad,Telangana,17.385,78.4867,39722,23,Saturday,2026-07-25,CSC-HYD-02,Hyderabad,17.411581,78.516513,5,16.79,1
C03822,Online Shopping Fraud,Chandigarh,Chandigarh,30.7333,76.7794,217687,8,Friday,2026-08-07,CSC-CHA-05,Chandigarh,30.794432,76.800125,9,1.23,0
C03823,KYC Update Fraud,Amritsar,Punjab,31.634,74.8723,126828,17,Sunday,2026-09-20,ATM-AMR-05,Amritsar,31.63475,74.806015,23,16.67,1
C03824,Loan Scam,Hyderabad,Telangana,17.385,78.4867,107145,19,Wednesday,2026-03-25,CSC-HYD-02,Hyderabad,17.411581,78.516513,21,7.18,0
C03825,Job Scam,Mumbai,Maharashtra,19.076,72.8777,164316,6,Sunday,2026-07-05,CSC-MUM-02,Mumbai,19.047782,72.897153,12,17.68,0
C03826,Online Shopping Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,22486,2,Sunday,2026-09-27,CSC-LUC-01,Lucknow,26.897209,80.877807,4,5.89,0
